ITE_ITEM_TITLE_1,ITE_ITEM_TITLE_2,Score Similitud
Tênis Casual Masculino Zarato 941 Preto 632,Tênis Masculino Esportivo Actvitta 4907.101,0.08482960537765495
Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,Tênis Feminino Actvitta Corrida Caminhada 4806416,0.08482049642012505
Tênis Feminino Actvitta Corrida Caminhada 4806416,Tênis Feminino Branco Chuncky Plataforma,0.08473007797837714
Tênis Casual Kolosh Sportstyle Feminino K8861 Promoção,Tênis Polo Energy Casual Tecido Marinho,0.08469904714098711
Tênis Masculino Esportivo Actvitta 4907.101,Tênis Fila Euro Jogger Marinho E Branco Masculino Original,0.08468720956472613
Tênis Super Star Caminhada Estilo Casual Marinho Unissex +nf,Tenis Feminino Casual  Blogueira Juliette Plataforma,0.08453030310676843
Tênis Ascension Posh Masculino - Preto E Vermelho ,Tênis Fila Euro Jogger Marinho E Branco Masculino Original,0.0845105108862749
Tênis Casual Intruder Max Confort Plus Couro Marrom,Tênis Feminino Casual Beira Rio - 4205123,0.08449888913349539
Tênis De Academia Masculino Para Caminhada Leve Confortável,3 Tênis Masculino B2c Casual  Frete Grátis Black Friday,0.08449612151554406
"Tênis Vizzano Feminino, Jogging Casual",Tênis Olympikus Pride 2 Feminino Verde E Rosa,0.0844835520460277
Kit 2 Pares Tênis Casual Sapatenis Feminino Clássico,Tênis Polo Farm Juvenil Casual Masculino 91728,0.08423997460365774
Tenis Slip On Masculino Couro Legítimo Casual Lindo,Kit 2 Pares Tênis Casual Sapatenis Feminino Clássico,0.08422610758731083
Sapatenis Casual Combo 3 Pares Infantil Dex,Tênis Infantil Bibi Fisioflex 4.0 Menino 1110028 ,0.08420440999740299
Tênis Casual Masculino Zarato 941 Preto 632,Tênis Masculino Olympikus Absolute Esportivo Slipon Original,0.08415937997996993
Tênis Infantil Menino Molekinho 2821104 Azul Preto Laranja,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.08415104486139394
Sapatenis Casual Combo 3 Pares Infantil Dex,Tênis Molekinha Chunky Flatform Infantil Sem Cadarço Menina,0.08409265186302613
Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,Tênis Feminino Casual Beira Rio - 4205123,0.08386604628319613
"Tênis Vizzano Feminino, Jogging Casual",Tênis Feminino Caminhada Original Mikelly Confortável Azul,0.08382181732876078
Tênis Feminino Casual Beira Rio - 4205123,Tênis Feminino Branco Chuncky Plataforma,0.08377664528296001
Tênis Casual Masculino Zarato 941 Preto 632,Tenis Ramarim Textil Lycra 08/2021 21-87202 Preto,0.08368142287225026
Tênis Feminino Top Star Injetado Preto,Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,0.08367582482203116
Tênis Casual Masculino Zarato 941 Preto 632,Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.0836308612304386
Tênis Feminino Top Star Injetado Preto,Tênis Feminino Branco Chuncky Plataforma,0.08358662659740743
Tênis Fila Euro Jogger Marinho E Branco Masculino Original,Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.08349047764126795
Tênis Slip-on Infantil Menino Camuflado Molekinho 2617100,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.08344249295600177
Tênis Feminino Casual Beira Rio - 4205123,3 Tênis Masculino B2c Casual  Frete Grátis Black Friday,0.08340443564192968
Tênis Sapatênis Feminino Anabela Casual Confort Para Esporão,Tênis Polo Farm Juvenil Casual Masculino 91728,0.08338681029653647
Tenis Slip On Masculino Couro Legítimo Casual Lindo,Tênis Sapatênis Feminino Anabela Casual Confort Para Esporão,0.08337308372234246
Tênis Nike Court Vision Low Premium Mtz Original + Nfe,Tênis Feminino Caminhada Original Mikelly Confortável Azul,0.08334324273331384
Ténis Estilo All Star Cano Alto Masculino De Couro 16,Tênis De Academia Masculino Para Caminhada Leve Confortável,0.08326662715069807
Sapatenis Casual Combo 3 Pares Infantil Dex,Tênis Feminino Casual Beira Rio - 4205123,0.08324298448059443
Tenis Feminino Casual  Blogueira Juliette Plataforma,Tênis Casual Intruder Max Confort Plus Couro Marrom,0.08317304306593791
Tênis Masculino Esportivo Actvitta 4907.101,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.08291652056558753
Tênis Ascension Posh Masculino - Preto E Vermelho ,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.08274351640497085
Tênis Infantil Feminino Kidy Hype Nude,"Tênis Vizzano Feminino, Jogging Casual",0.08260179276853388
Tenis Feminino Casual  Blogueira Juliette Plataforma,Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,0.08255012995806552
Tênis Ascension Posh Masculino - Preto E Vermelho ,Tênis Esportivo Masculino Olimpak Pronta Entrega Na Caixa,0.08254307544444252
Tênis Freedom Fr-496 Nobuck Sintético - Cinza E Branco 2167,Bicicleta Aro 29 Rs1 Pro 24v Freio Hidra Trava Cinza 17,0.08251432490873573
Tenis Fila Euro Jogger Sport Masculino Tamanhos Grandes ,Tênis De Academia Masculino Para Caminhada Leve Confortável,0.08244047982190318
Sapatenis Casual Combo 3 Pares Infantil Dex,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.08242712164793825
Tênis Masculino Olympikus Absolute Esportivo Slipon Original,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.08226141015073504
Tênis Masculino Original Casual Confortável + Chinelo Danper,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.08219197513740852
Tênis Masculino Esportivo Actvitta 4907.101,Tênis Olympikus Sonoro Masculino Treino E Academia 799 ,0.08209944137861946
Tenis Feminino Casual  Blogueira Juliette Plataforma,3 Tênis Masculino B2c Casual  Frete Grátis Black Friday,0.08209576230732522
Tênis Fila Masculino Preto Corrida Caminhada Academia ,Tênis Oakley Modoc Mid Ii Masculino Marrom,0.08200131019252166
Tênis Esportivo Masculino Olimpak Pronta Entrega Na Caixa,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.08199287025088625
All Star Skidgrip Cvo Ox Produto Original,Tênis Modare Napa Branco - Original + Nf ,0.0819725294859064
Tênis Casual Masculino Zarato 941 Preto 632,Tênis Randall Yatch Plus Jeans Preto Rdl 1042 Adulto Em Lona,0.08195728704231166
Sapatenis Casual Combo 3 Pares Infantil Dex,Tenis Feminino Casual  Blogueira Juliette Plataforma,0.08193684442648104
Tênis Ascension Posh Masculino - Preto E Vermelho ,Tênis Olympikus Sonoro Masculino Treino E Academia 799 ,0.08192814204229998
Tênis Antiviral Piccadilly Slip-on Sem Cadarço Napa Branco,Tênis Menina 435133 Branco Prata Luluca Luna Pampili 91793,0.0819123861676737
Sapatenis Casual Combo 3 Pares Infantil Dex,Tênis Infantil Masculino Molekinho Esportivo 2831.113 Preto,0.0818458311530812
Tênis Fila Masculino Preto Corrida Caminhada Academia ,Sapatênis Samello Masculino Marrom 41,0.08165885622793886
Tênis Masculino Original Casual Confortável + Chinelo Danper,Tênis Infantil Masculino Molekinho Esportivo 2831.113 Preto,0.0816123429369179
Tênis Nike Court Vision Low Premium Mtz Original + Nfe,Tênis Anacapri Branco Corda Flatform Original,0.0815661718119398
Tênis Esportivo Masculino Olimpak Pronta Entrega Na Caixa,Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.08154678894450937
Inteligente Led Bicicleta Tauda Luz Usb Bicicleta Carregáve,Smart Tv Led 40 Philco Ptv40e60sn Full Hd Conversor Digital,0.08152577899446938
Tênis Casual Masculino Zarato 941 Preto 632,Tênis Casual Kolosh Sportstyle Feminino K8861 Promoção,0.08150476394544277
Tênis Polo Energy Casual Tecido Marinho,Tenis Slip On Masculino Couro Legítimo Casual Lindo,0.08145815555482186
Tênis Casual Masculino Zarato 941 Preto 632,Tênis Náutico Masculino Confortável Neoprene Esporte ,0.08144488034656984
Tenis Nike Masculino Vista Lite,Tênis Oakley Modoc Mid Ii Masculino Marrom,0.0814084695607522
Tênis Olympikus Sonoro Masculino Treino E Academia 799 ,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.08138203579404868
Tênis Náutico Masculino Confortável Neoprene Esporte ,Tênis Fila Euro Jogger Marinho E Branco Masculino Original,0.08130816616648838
Tenis Ramarim Textil Lycra 08/2021 21-87202 Preto,Tênis Infantil Masculino Molekinho Esportivo 2831.113 Preto,0.08121740472819752
"Tênis Vizzano Feminino, Jogging Casual",Tênis Olympikus Ação Feminino Lançamento Academia Original,0.08120201442953824
Tênis Infantil Masculino Molekinho Esportivo 2831.113 Preto,Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.08116833188519618
Tênis Mizuno Way Feminino Original Envio Já Com Nota Fiscal,Tênis Fila Euro Jogger Marinho E Branco Masculino Original,0.08113427080968004
Tênis Antiviral Piccadilly Slip-on Sem Cadarço Napa Branco,Tênis Freedom Fr-496 Nobuck Sintético - Cinza E Branco 2167,0.08107230450257287
Sapatênis Samello Masculino Marrom 41,Tenis Nike Masculino Vista Lite,0.08106849141788784
Tenis Feminino De Fazer Caminhada Corrida Academia Barato,"Tênis Vizzano Feminino, Jogging Casual",0.08100818947919135
Tênis Feminino Le Parc Hocks Black/ice Original Envio Já,Tênis Anacapri Branco Corda Flatform Original,0.08100166702811999
Tênis Nike Court Vision Low Premium Mtz Original + Nfe,Tênis Masculino Olympikus Absolute Esportivo Slipon Original,0.08079541680517087
Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,Tênis Olympikus Pride 2 Feminino Verde E Rosa,0.08076180999022979
"Tênis Vizzano Feminino, Jogging Casual",Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.0807490545369941
Tênis Nike Court Vision Low Premium Mtz Original + Nfe,Tênis Olympikus Ação Feminino Lançamento Academia Original,0.08073839740901155
Tênis Nike Court Vision Low Premium Mtz Original + Nfe,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.08072721920398326
Tênis Olympikus Pride 2 Feminino Verde E Rosa,Tênis Feminino Branco Chuncky Plataforma,0.08067571809829029
Tênis Feminino Casual Flatform Beira Rio 4242.103,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.08058320512251729
Tênis Casual Intruder Max Confort Plus Couro Marrom,Tênis Feminino Casual Estilo Star Em Jeans Vermelho,0.08054200729549071
Tênis Polo Energy Casual Tecido Marinho,Tênis Feminino Moda Casual Dia Noite Blogueira Confortável,0.08051768237255033
Tênis Masculino Esportivo Actvitta 4907.101,Tênis Polo Farm Juvenil Casual Masculino 91728,0.08041231453800415
Tênis Fila Masculino Preto Corrida Caminhada Academia ,3 Tênis Masculino B2c Casual  Frete Grátis Black Friday,0.0804021468170059
Tênis Masculino Esportivo Actvitta 4907.101,Tenis Slip On Masculino Couro Legítimo Casual Lindo,0.08039907760523633
"Tênis Vizzano Feminino, Jogging Casual",Tênis Feminino Beira Rio Esportivo Sem Cadarço Confortável ,0.08034597375318553
Sapatilha Bike Absolute Nero Mtb Para Pedal Clip Com Tacos,Sapatilha Speed Giro Feminina Cadet Solado Carbono Com Boa,0.08026461061982573
Tênis Ascension Posh Masculino - Preto E Vermelho ,Tênis Polo Farm Juvenil Casual Masculino 91728,0.08024453536824404
Tênis Feminino Le Parc Hocks Black/ice Original Envio Já,Tênis Masculino Olympikus Absolute Esportivo Slipon Original,0.08023624627792837
Tênis Ascension Posh Masculino - Preto E Vermelho ,Tenis Slip On Masculino Couro Legítimo Casual Lindo,0.08023132605415134
Tênis Molekinha Infantil Lona Sider 2524331 Rosa,Tênis Infantil Menino Molekinho 2821104 Azul Preto Laranja,0.08021963414534357
Tênis Super Star Caminhada Estilo Casual Marinho Unissex +nf,Kit 2 Pares Tênis Casual Sapatenis Feminino Clássico,0.08018245559454801
Tênis Feminino Le Parc Hocks Black/ice Original Envio Já,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.08016852066005518
Tênis Feminino Caminhada Original Mikelly Confortável Azul,Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,0.08012922657954728
Tênis Feminino Caminhada Original Mikelly Confortável Azul,Tênis Feminino Branco Chuncky Plataforma,0.08004380901997651
Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,Tênis Feminino Casual Estilo Star Em Jeans Vermelho,0.07993879896945963
Tênis Feminino Casual Estilo Star Em Jeans Vermelho,Tênis Feminino Branco Chuncky Plataforma,0.07985358440525551
Tênis Feminino Caminhada Original Mikelly Confortável Azul,All Star Skidgrip Cvo Ox Produto Original,0.07984762342620522
Tenis Nike Masculino Vista Lite,3 Tênis Masculino B2c Casual  Frete Grátis Black Friday,0.07982086757399495
Tênis Masculino Original Casual Confortável + Chinelo Danper,Tenis Chunky Kolosh Feminino Casual Evafit Conforto Maciez,0.07977722978213754
Tênis Masculino Olympikus Absolute Esportivo Slipon Original,Tênis Polo Farm Juvenil Casual Masculino 91728,0.07977698946192874
Tenis Slip On Masculino Couro Legítimo Casual Lindo,Tênis Masculino Olympikus Absolute Esportivo Slipon Original,0.07976385711208912
Tênis Infantil Ortopasso Conforto Jogging,Bicicleta Nathor Aro 12 Infantil Cores Masculina Feminina ,0.07971060261634419
Tênis Náutico Masculino Confortável Neoprene Esporte ,Tênis Infantil Masculino Feminino Liso A Pronta Entrega 12x,0.07960812815471403
Tênis Molekinha Infantil Lona Sider 2524331 Rosa,Tênis Slip-on Infantil Menino Camuflado Molekinho 2617100,0.07954418472321022
Tênis Randall Yatch Plus Jeans Preto Rdl 1042 Adulto Em Lona,Tênis Infantil Masculino Molekinho Esportivo 2831.113 Preto,0.07954403646197812
Tênis Feminino Casual Estilo Star Em Jeans Vermelho,3 Tênis Masculino B2c Casual  Frete Grátis Black Friday,0.07949880445571138
Tênis Super Star Caminhada Estilo Casual Marinho Unissex +nf,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.0794758560453048
Tênis Esportivo Masculino Olimpak Pronta Entrega Na Caixa,Tênis Náutico Masculino Confortável Neoprene Esporte ,0.07941528247487735
Tênis Super Star Caminhada Estilo Casual Marinho Unissex +nf,Tênis Sapatênis Feminino Anabela Casual Confort Para Esporão,0.07937038496546173
Tênis Infantil Ortopasso Conforto Jogging,Bicicleta Aro 12 Feminina Infantil Nathor Violet Promoção,0.07935150598428467
Sapatenis Casual Combo 3 Pares Infantil Dex,Tênis Feminino Casual Estilo Star Em Jeans Vermelho,0.0793449136679451
Tênis Via Marte Juliete Bbb Feminino Cor Branco,Tênis Menina 435133 Branco Prata Luluca Luna Pampili 91793,0.07932512071507675
Tênis Polo Farm Juvenil Casual Masculino 91728,Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.07927599201254368
Tenis Slip On Masculino Couro Legítimo Casual Lindo,Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.07926294213352451
Tênis Fila Masculino Preto Corrida Caminhada Academia ,Ténis Estilo All Star Cano Alto Masculino De Couro 16,0.07923222345650179
Tênis Náutico Masculino Confortável Neoprene Esporte ,Tênis Infantil Masculino Molekinho Esportivo 2831.113 Preto,0.0790467176955772
Tênis Casual Intruder Max Confort Plus Couro Marrom,Kit 2 Pares Tênis Casual Sapatenis Feminino Clássico,0.07889500672764062
Tênis Infantil Feminino Kidy Hype Nude,Tênis Feminino Branco Chuncky Plataforma,0.07887877328094614
Tênis Náutico Masculino Confortável Neoprene Esporte ,Tênis Olympikus Sonoro Masculino Treino E Academia 799 ,0.07882365065632152
Tênis Casual Masculino Zarato 941 Preto 632,Tênis Fila Euro Jogger Marinho E Branco Masculino Original,0.07882112324181652
Tênis Actvitta Esportivo Masculino 4908.204 Preto/azul,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.07880224171651269
Tênis Infantil Menina Fashion Kids Moda Feminino Bebe N22,Tênis Infantil Bibi Fisioflex 4.0 Menino 1110028 ,0.07873572981427855
Tenis Asics Gel Excite 8 1011b253 021 Cinza Masculino,Tênis De Academia Masculino Para Caminhada Leve Confortável,0.0786692312115665
Ténis Estilo All Star Cano Alto Masculino De Couro 16,Tenis Nike Masculino Vista Lite,0.0786594023479101
"Tênis Vizzano Feminino, Jogging Casual",Tenis Feminino Star Rosa Cano Baixo Converse 1,0.07863009124139876
Tênis Polo Energy Casual Tecido Marinho,Tênis Feminino Casual Flatform Beira Rio 4242.103,0.07862787100209925
Tênis Polo Energy Casual Tecido Marinho,Slip On Feminino Calce Facil Moleca Original Tenis Casual,0.0786169454251928
Sapatenis Casual Combo 3 Pares Infantil Dex,Tênis Molekinha Infantil Lona Sider 2524331 Rosa,0.07857625004113115
Tênis Via Marte Juliete Bbb Feminino Cor Branco,Tênis Freedom Fr-496 Nobuck Sintético - Cinza E Branco 2167,0.07851157367277431
Tênis Actvitta Esportivo Masculino 4908.204 Preto/azul,Tenis Ramarim Textil Lycra 08/2021 21-87202 Preto,0.07842090214131235
Tênis Actvitta Esportivo Masculino 4908.204 Preto/azul,Tenis Feminino Academia Masculino Mizuno Inspire 6 + Frete ,0.07837351898949059
Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,Kit 2 Pares Tênis Casual Sapatenis Feminino Clássico,0.0783041333866548
Kit 2 Pares Tênis Casual Sapatenis Feminino Clássico,Tênis Feminino Branco Chuncky Plataforma,0.07822066137196423
Combo 2 Tênis Vivet Feminino Original A Pronta Entrega,"Tênis Vizzano Feminino, Jogging Casual",0.07820091298517105
Tênis Casual Intruder Max Confort Plus Couro Marrom,Tênis Masculino Original Casual Confortável + Chinelo Danper,0.07819975268761492
Tênis Anacapri Branco Corda Flatform Original,All Star Skidgrip Cvo Ox Produto Original,0.07814508720277584
Tênis Dad Feminino Sneaker Buffalo Casual Branco Com Tye Dye,Tênis Menina 435133 Branco Prata Luluca Luna Pampili 91793,0.07806708632724436
Tenis Fila Euro Jogger Sport Masculino Tamanhos Grandes ,Tenis Nike Masculino Vista Lite,0.07787896656759781
Kit 2 Pares Tênis Casual Sapatenis Feminino Clássico,3 Tênis Masculino B2c Casual  Frete Grátis Black Friday,0.07787313630466083
Tênis Polo Energy Casual Tecido Marinho,Tenis Chunky Kolosh Feminino Casual Evafit Conforto Maciez,0.07784145247980417
Combo 2 Tênis Vivet Feminino Original A Pronta Entrega,Tênis Nike Court Vision Low Premium Mtz Original + Nfe,0.0777544305359935
Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,Tênis Olympikus Ação Feminino Lançamento Academia Original,0.07762483348959302
Tênis Olympikus Ação Feminino Lançamento Academia Original,Tênis Feminino Branco Chuncky Plataforma,0.07754208560693143
Tenis Infantil Tênis Feminino Brinde Bolsa B Fantástico,Tênis Sapatênis Feminino Anabela Casual Confort Para Esporão,0.07751108600006815
Tênis Casual Masculino Zarato 941 Preto 632,Tênis Feminino Moda Casual Dia Noite Blogueira Confortável,0.07748109237031933
